_id,Anio_lectivo,Zona,Provincia,Cod_Provincia,Canton,Cod_Canton,Parroquia,Cod_Parroquia,Nombre_Institucion,AMIE,Tipo_Educacion,Sostenimiento,Area,Regimen_Escolar,Jurisdiccion,Docentes_Femenino,Docentes_Masculino,Total_Docentes,Estudiantes_Femenino,Estudiantes_Masculino,Total_Estudiantes,Ecuatoriana,Colombiana,Venezolana,Peruana,Otros_Paises_de_America,"Otros_Continentes,,,"
678edda0365f4e814ef6552e,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL VECINO,10105,CENTRO EDUCATIVO ECUATORIANO CEDEC,01H00284,Ordinario,Particular,Urbana,Sierra,Intercultural,10,10,20,175,283,458,449,1,0,4,4,"0,,,"
678edda0365f4e814ef6552f,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,SAN BLAS,10110,COLEGIO PARTICULAR A DISTANCIA REPUBLICA DE ARGENTINA,01H00285,Ordinario,Particular,Urbana,Sierra,Intercultural,5,8,13,208,109,317,316,1,0,0,0,"0,,,"
678edda0365f4e814ef65534,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,SAN SEBASTIAN,10111,SAGRADOS CORAZONES,01H00296,Ordinario,Particular,Urbana,Sierra,Intercultural,48,19,67,1087,40,1127,1069,1,0,0,54,"3,,,"
678edda0365f4e814ef65535,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,SAN SEBASTIAN,10111,UNIDAD EDUCATIVA SANTANA UNESA,01H00300,Ordinario,Particular,Urbana,Sierra,Intercultural,33,16,49,172,235,407,360,6,0,0,35,"6,,,"
678edda0365f4e814ef6553a,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,SAN SEBASTIAN,10111,LICEO CRISTIANO DE CUENCA,01H00312,Ordinario,Particular,Urbana,Sierra,Intercultural,27,4,31,203,230,433,414,0,0,1,17,"1,,,"
678edda0365f4e814ef65553,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,LUISA DE JESUS CORDERO,01H00358,Ordinario,Particular,Urbana,Sierra,Intercultural,26,7,33,614,0,614,606,0,0,0,8,"0,,,"
678edda0365f4e814ef6555a,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,UNIDAD EDUCATIVA BILINGUE NUESTRA FAMILIA,01H00374,Ordinario,Particular,Urbana,Sierra,Intercultural,32,4,36,186,209,395,389,0,0,0,5,"1,,,"
678edda0365f4e814ef6555c,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,BILINGUE INTERAMERICANO,01H00377,Ordinario,Particular,Urbana,Sierra,Intercultural,21,23,44,464,266,730,694,2,0,0,27,"7,,,"
678edda0365f4e814ef65561,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,BILINGUE INTERAMERICANO,01H00382,Ordinario,Particular,Urbana,Sierra,Intercultural,24,15,39,382,341,723,690,0,0,1,20,"12,,,"
678edda0365f4e814ef65579,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,MARIO RIZZINI,01H00424,Ordinario,Particular,Urbana,Sierra,Intercultural,33,32,65,937,1000,1937,1936,1,0,0,0,"0,,,"
678edda0365f4e814ef6557f,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,LICEO AMERICANO CATOLICO,01H00437,Ordinario,Particular,Urbana,Sierra,Intercultural,29,15,44,395,394,789,774,0,0,0,15,"0,,,"
678edda0365f4e814ef65594,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,FRAY VICENTE SOLANO,01H00476,Ordinario,Particular,Urbana,Sierra,Intercultural,19,25,44,229,324,553,540,2,0,0,11,"0,,,"
678edda0365f4e814ef6559c,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,HERMANO MIGUEL,10115,PIO XII,01H00489,Ordinario,Particular,Urbana,Sierra,Intercultural,14,6,20,294,245,539,537,0,0,0,2,"0,,,"
678edda0365f4e814ef655a1,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,LICEO INTEGRAL CUENCA,01H00500,Ordinario,Particular,Rural,Sierra,Intercultural Bilingüe,31,5,36,123,141,264,243,0,0,0,19,"2,,,"
678edda0365f4e814ef655aa,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,COMUNIDAD EDUCATIVA DE FORMACION INTEGRAL,01H00520,Ordinario,Particular,Rural,Sierra,Intercultural,51,13,64,312,267,579,552,2,0,0,20,"5,,,"
678edda0365f4e814ef655ab,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,ESPIRITU DE SABIDURIA,01H00521,Ordinario,Particular,Rural,Sierra,Intercultural,22,11,33,102,150,252,229,0,0,0,20,"3,,,"
678edda0365f4e814ef655da,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,RICAURTE,10162,AMERICAN SCHOOL,01H00607,Ordinario,Particular,Rural,Sierra,Intercultural,19,7,26,125,134,259,253,2,0,0,4,"0,,,"
678edda0365f4e814ef6561c,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,NULTI,10158,UNIDAD EDUCATIVA CRISTIANA VERBO,01H00694,Ordinario,Particular,Rural,Sierra,Intercultural,22,3,25,128,120,248,245,0,0,0,3,"0,,,"
678edda0365f4e814ef6561e,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,NULTI,10158,ALEMAN STIEHLE DE CUENCA,01H00701,Ordinario,Particular,Rural,Sierra,Intercultural,37,9,46,253,323,576,547,3,0,0,14,"12,,,"
678edda0365f4e814ef65642,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,RICAURTE,10162,ABDON CALDERON,01H00759,Ordinario,Particular,Rural,Sierra,Intercultural,42,16,58,304,613,917,887,0,0,0,26,"4,,,"
678edda0365f4e814ef65648,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,RICAURTE,10162,SANTIAGO DE COMPOSTELA,01H00771,Ordinario,Particular,Rural,Sierra,Intercultural,13,3,16,127,139,266,263,0,0,0,3,"0,,,"
678edda0365f4e814ef65661,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,SAYAUSI,10165,ALBORADA,01H00816,Ordinario,Particular,Rural,Sierra,Intercultural,41,16,57,381,361,742,720,2,0,0,20,"0,,,"
678edda0365f4e814ef656be,2009-2010 Inicio,Zona 6,AZUAY,1,GIRON,102,GIRON,10250,AGUSTIN CRESPO HEREDIA,01H00960,Ordinario,Particular,Urbana,Sierra,Intercultural,11,1,12,121,82,203,197,0,0,1,5,"0,,,"
678edda0365f4e814ef656cb,2009-2010 Inicio,Zona 6,AZUAY,1,GUALACEO,103,GUALACEO,10350,NUEVO MUNDO,01H00978,Ordinario,Particular,Urbana,Sierra,Intercultural,18,7,25,172,172,344,338,0,0,2,4,"0,,,"
678edda0365f4e814ef656e5,2009-2010 Inicio,Zona 6,AZUAY,1,GUALACEO,103,GUALACEO,10350,SANTO DOMINGO DE GUZMAN,01H01020,Ordinario,Particular,Urbana,Sierra,Intercultural,29,16,45,699,387,1086,1040,0,0,4,42,"0,,,"
678edda0365f4e814ef6574b,2009-2010 Inicio,Zona 6,AZUAY,1,PAUTE,105,PAUTE,10550,JULIO MARIA MATOVELLE,01H01159,Ordinario,Particular,Urbana,Sierra,Intercultural,30,15,45,339,274,613,607,0,0,4,2,"0,,,"
678edda0365f4e814ef657c5,2009-2010 Inicio,Zona 6,AZUAY,1,SANTA ISABEL,108,SANTA ISABEL (CHAGUARURCO),10850,MENSAJEROS DE LA PAZ,01H01309,Ordinario,Particular,Urbana,Costa,Intercultural,10,10,20,116,118,234,234,0,0,0,0,"0,,,"
678edda0365f4e814ef657e4,2009-2010 Inicio,Zona 6,AZUAY,1,SIGSIG,109,SIGSIG,10950,UNIDAD EDUCATIVA MARIA MAZZARELLO,01H01346,Ordinario,Particular,Urbana,Sierra,Intercultural,25,8,33,343,145,488,480,2,0,0,2,"4,,,"
678edda0365f4e814ef65821,2009-2010 Inicio,Zona 6,AZUAY,1,CHORDELEG,111,CHORDELEG,11150,SANTA MARIA DE LA ESPERANZA,01H01452,Ordinario,Particular,Urbana,Sierra,Intercultural,14,13,27,154,213,367,363,0,0,0,4,"0,,,"
678edda0365f4e814ef6591f,2009-2010 Inicio,Zona 5,BOLIVAR,2,GUARANDA,201,GABRIEL IGNACIO VEINTIMILLA,20102,SANTA MARIANA DE JESUS,02H00033,Ordinario,Particular,Urbana,Sierra,Intercultural,13,2,15,357,348,705,702,0,0,3,0,"0,,,"
678edda0365f4e814ef65bd9,2009-2010 Inicio,Zona 6,CAÑAR,3,AZOGUES,301,BORRERO,30103,EMILIA MERCHAN,03H00023,Ordinario,Particular,Urbana,Sierra,Intercultural,14,2,16,139,124,263,250,1,0,0,8,"4,,,"
678edda0365f4e814ef65bdc,2009-2010 Inicio,Zona 6,CAÑAR,3,AZOGUES,301,SAN FRANCISCO,30104,UNIDAD EDUCATIVA FRANCISCANA SAN DIEGO DE ALCALA,03H00026,Ordinario,Particular,Urbana,Sierra,Intercultural,19,9,28,256,321,577,575,0,0,0,2,"0,,,"
678edda0365f4e814ef65be6,2009-2010 Inicio,Zona 6,CAÑAR,3,AZOGUES,301,AZOGUES,30102,GRISELDA QUEZADA,03H00042,Popular Permanente,Particular,Urbana,Sierra,Intercultural,9,4,13,266,37,303,303,0,0,0,0,"0,,,"
678edda0365f4e814ef65bfa,2009-2010 Inicio,Zona 6,CAÑAR,3,AZOGUES,301,AZOGUES,30102,LA SALLE,03H00073,Ordinario,Particular,Urbana,Sierra,Intercultural,19,21,40,267,362,629,605,1,0,1,22,"0,,,"
678edda0365f4e814ef65bfb,2009-2010 Inicio,Zona 6,CAÑAR,3,AZOGUES,301,AZOGUES,30102,UNIDAD EDUCATIVA LA PROVIDENCIA,03H00075,Ordinario,Particular,Urbana,Sierra,Intercultural,41,10,51,610,404,1014,997,0,0,0,16,"1,,,"
678edda0365f4e814ef65c66,2009-2010 Inicio,Zona 6,CAÑAR,3,BIBLIAN,302,BIBLIAN,30250,CORAZON DE MARIA,03H00215,Ordinario,Particular,Urbana,Sierra,Intercultural,15,1,16,152,125,277,271,0,0,0,6,"0,,,"
678edda0365f4e814ef65ca7,2009-2010 Inicio,Zona 6,CAÑAR,3,CAÑAR,303,CAÑAR,30350,UNIDAD EDUCATIVA SANTA ROSA DE LIMA,03H00310,Ordinario,Particular,Urbana,Sierra,Intercultural,18,2,20,235,199,434,428,0,0,0,5,"1,,,"
678edda0365f4e814ef65d32,2009-2010 Inicio,Zona 6,CAÑAR,3,LA TRONCAL,304,LA TRONCAL,30450,MONSEÑOR LEONIDAS PROAÑO,03H00507,Ordinario,Particular,Urbana,Costa,Intercultural,12,8,20,218,174,392,383,0,0,2,4,"3,,,"
678edda0365f4e814ef65d38,2009-2010 Inicio,Zona 6,CAÑAR,3,LA TRONCAL,304,LA TRONCAL,30450,SAN GABRIEL,03H00513,Ordinario,Particular,Urbana,Costa,Intercultural,12,19,31,191,505,696,684,0,0,0,9,"3,,,"
678edda0365f4e814ef65d3a,2009-2010 Inicio,Zona 6,CAÑAR,3,LA TRONCAL,304,LA TRONCAL,30450,JULIO MARIA MATOVELLE,03H00515,Ordinario,Particular,Urbana,Costa,Intercultural,18,8,26,228,196,424,408,0,0,0,16,"0,,,"
678edda0365f4e814ef65d42,2009-2010 Inicio,Zona 6,CAÑAR,3,LA TRONCAL,304,LA TRONCAL,30450,UNIDAD DE FORMACIÓN ARTESANAL 21 DE ABRIL,03H00523,Popular Permanente,Particular,Urbana,Costa,Intercultural,7,5,12,187,112,299,298,0,0,0,1,"0,,,"
678edda0365f4e814ef65d43,2009-2010 Inicio,Zona 6,CAÑAR,3,LA TRONCAL,304,LA TRONCAL,30450,MARIA AUXILIADORA,03H00524,Ordinario,Particular,Urbana,Costa,Intercultural,7,0,7,121,124,245,240,2,0,0,2,"1,,,"
678edda0365f4e814ef65d6b,2009-2010 Inicio,Zona 6,CAÑAR,3,LA TRONCAL,304,LA TRONCAL,30450,SAN PABLO,03H00570,Ordinario,Particular,Urbana,Costa,Intercultural,6,5,11,118,127,245,241,1,0,0,3,"0,,,"
678edda0365f4e814ef65d72,2009-2010 Inicio,Zona 6,CAÑAR,3,EL TAMBO,305,EL TAMBO,30550,MARIANA DE JESUS,03H00577,Ordinario,Particular,Urbana,Sierra,Intercultural,18,3,21,241,227,468,462,0,0,0,3,"3,,,"
678edda0365f4e814ef65d82,2009-2010 Inicio,Zona 6,CAÑAR,3,DELEG,306,DELEG,30650,AMALIA URIGUEN,03H00611,Ordinario,Particular,Urbana,Sierra,Intercultural,9,0,9,104,96,200,199,0,0,0,1,"0,,,"
678edda0365f4e814ef65dbc,2009-2010 Inicio,Zona 1,CARCHI,4,TULCAN,401,GONZALEZ SUAREZ,40101,SAGRADO CORAZON DE JESUS,04H00012,Ordinario,Particular,Urbana,Sierra,Intercultural,11,6,17,235,98,333,329,4,0,0,0,"0,,,"
678edda0365f4e814ef65dbd,2009-2010 Inicio,Zona 1,CARCHI,4,TULCAN,401,GONZALEZ SUAREZ,40101,SAN ANTONIO DE PADUA,04H00013,Ordinario,Particular,Urbana,Sierra,Intercultural,14,3,17,213,231,444,441,3,0,0,0,"0,,,"
678edda0365f4e814ef65dcb,2009-2010 Inicio,Zona 1,CARCHI,4,TULCAN,401,TULCAN,40102,CRISTO REY,04H00027,Ordinario,Particular,Urbana,Sierra,Intercultural,19,5,24,303,330,633,631,2,0,0,0,"0,,,"
678edda0365f4e814ef65dcd,2009-2010 Inicio,Zona 1,CARCHI,4,TULCAN,401,TULCAN,40102,HERMANO MIGUEL LA SALLE,04H00029,Ordinario,Particular,Urbana,Sierra,Intercultural,19,1,20,219,343,562,560,2,0,0,0,"0,,,"
678edda0365f4e814ef65f2a,2009-2010 Inicio,Zona 3,COTOPAXI,5,LATACUNGA,501,ELOY ALFARO (SAN FELIPE),50101,CONFESIONALCIMA,05B00001,Ordinario,Particular,Urbana,Sierra,Intercultural Bilingüe,18,14,32,207,240,447,447,0,0,0,0,"0,,,"
678edda0365f4e814ef65fad,2009-2010 Inicio,Zona 3,COTOPAXI,5,LATACUNGA,501,ELOY ALFARO (SAN FELIPE),50101,SEGUNDO TORRES,05H00011,Popular Permanente,Particular,Urbana,Sierra,Intercultural,2,5,7,407,721,1128,1128,0,0,0,0,"0,,,"
678edda0365f4e814ef65fb7,2009-2010 Inicio,Zona 3,COTOPAXI,5,LATACUNGA,501,ELOY ALFARO (SAN FELIPE),50101,EL TABERNÁCULO,05H00021,Ordinario,Particular,Urbana,Sierra,Intercultural,18,14,32,232,181,413,408,3,0,0,2,"0,,,"
678edda0365f4e814ef65fbb,2009-2010 Inicio,Zona 3,COTOPAXI,5,LATACUNGA,501,ELOY ALFARO (SAN FELIPE),50101,CENTEBAD,05H00026,Ordinario,Particular,Urbana,Sierra,Intercultural,6,7,13,263,258,521,521,0,0,0,0,"0,,,"
678edda0365f4e814ef65fcb,2009-2010 Inicio,Zona 3,COTOPAXI,5,LATACUNGA,501,IGNACIO FLORES (PARQUE FLORES),50102,CENTRO EDUCATIVO REFORMA INTEGRAL,05H00045,Ordinario,Particular,Urbana,Sierra,Intercultural,14,10,24,148,138,286,284,0,0,0,2,"0,,,"
678edda0365f4e814ef65fd3,2009-2010 Inicio,Zona 3,COTOPAXI,5,LATACUNGA,501,IGNACIO FLORES (PARQUE FLORES),50102,JEAN PIAGET,05H00053,Ordinario,Particular,Urbana,Sierra,Intercultural,19,17,36,133,141,274,266,1,0,0,4,"3,,,"
678edda0365f4e814ef65fe8,2009-2010 Inicio,Zona 3,COTOPAXI,5,LATACUNGA,501,JUAN MONTALVO (SAN SEBASTIAN),50103,CEC,05H00077,Ordinario,Particular,Urbana,Sierra,Intercultural,32,13,45,161,143,304,302,0,0,0,0,"2,,,"
678edda0365f4e814ef65fef,2009-2010 Inicio,Zona 3,COTOPAXI,5,LATACUNGA,501,LA MATRIZ,50104,REPUBLICA DE ARGENTINA,05H00084,Ordinario,Particular,Urbana,Sierra,Intercultural,0,0,0,145,142,287,286,1,0,0,0,"0,,,"
678edda0365f4e814ef65ff1,2009-2010 Inicio,Zona 3,COTOPAXI,5,LATACUNGA,501,LA MATRIZ,50104,LATACUNGA,05H00086,Popular Permanente,Particular,Urbana,Sierra,Intercultural,8,3,11,131,2,133,133,0,0,0,0,"0,,,"
678edda0365f4e814ef65ff9,2009-2010 Inicio,Zona 3,COTOPAXI,5,LATACUNGA,501,LA MATRIZ,50104,HERMANO MIGUEL,05H00094,Ordinario,Particular,Urbana,Sierra,Intercultural,46,39,85,920,942,1862,1858,1,0,0,3,"0,,,"
678edda0365f4e814ef65ffa,2009-2010 Inicio,Zona 3,COTOPAXI,5,LATACUNGA,501,LA MATRIZ,50104,FAE  N5,05H00095,Ordinario,Particular,Urbana,Sierra,Intercultural,46,17,63,369,731,1100,1096,0,0,0,1,"3,,,"
678edda0365f4e814ef65ffc,2009-2010 Inicio,Zona 3,COTOPAXI,5,LATACUNGA,501,LA MATRIZ,50104,LA INMACULADA,05H00097,Ordinario,Particular,Urbana,Sierra,Intercultural,29,5,34,379,119,498,497,0,0,0,0,"1,,,"
678edda0365f4e814ef66006,2009-2010 Inicio,Zona 3,COTOPAXI,5,LATACUNGA,501,LA MATRIZ,50104,SAGRADO CORAZON DE JESUS,05H00107,Ordinario,Particular,Urbana,Sierra,Intercultural,27,11,38,463,6,469,467,0,0,0,1,"1,,,"
678edda0365f4e814ef66008,2009-2010 Inicio,Zona 3,COTOPAXI,5,LATACUNGA,501,LA MATRIZ,50104,SAN JOSE LA SALLE,05H00109,Ordinario,Particular,Urbana,Sierra,Intercultural,41,29,70,556,632,1188,1177,6,0,0,2,"3,,,"
678edda0365f4e814ef6602b,2009-2010 Inicio,Zona 3,COTOPAXI,5,LATACUNGA,501,GUAYTACAMA (GUAITACAMA),50153,PATRIA,05H00147,Ordinario,Particular,Rural,Sierra,Intercultural,27,20,47,254,521,775,775,0,0,0,0,"0,,,"
678edda0365f4e814ef661b3,2009-2010 Inicio,Zona 3,COTOPAXI,5,SALCEDO,505,SAN MIGUEL,50550,LICEO OXFORD,05H00599,Ordinario,Particular,Urbana,Sierra,Intercultural,12,8,20,132,140,272,271,0,0,0,1,"0,,,"
678edda0365f4e814ef661b4,2009-2010 Inicio,Zona 3,COTOPAXI,5,SALCEDO,505,SAN MIGUEL,50550,SAN FRANCISCO,05H00600,Ordinario,Particular,Urbana,Sierra,Intercultural,24,15,39,332,219,551,545,0,0,1,0,"5,,,"
678edda0365f4e814ef661f7,2009-2010 Inicio,Zona 3,COTOPAXI,5,SAQUISILI,506,SAQUISILI,50650,NUESTRA SEÑORA DE POMPEYA,05H00672,Ordinario,Particular,Urbana,Sierra,Intercultural,10,3,13,120,109,229,229,0,0,0,0,"0,,,"
678edda0365f4e814ef6633c,2009-2010 Inicio,Zona 3,CHIMBORAZO,6,COLTA,603,SICALPA,60302,CIENCIA Y BIBLIA,06B00245,Ordinario,Particular,Urbana,Sierra,Intercultural Bilingüe,0,0,0,118,144,262,262,0,0,0,0,"0,,,"
